x1, Expected Value, Function Value
-788.94, -2.4565323551721206E9, -3873.7527753855743
-276.38, -1.0571129923916E8, -1308.5305362536646
256.28, 8.403102532895997E7, 1349.7417254814882
437.19, 4.17430787697595E8, 2254.906340157687
929.65, 4.0155202573656244E9, 4719.236969697288
-15.08, -17663.49536, -1.464540633315039
-778.89, -2.363860241666045E9, -3821.115318361674
236.18, 6.576090348036E7, 1250.955669686893
788.94, 2.4540426158777204E9, 4012.9216193623724
175.88, 2.7141804298559997E7, 951.995932281864
-547.74, -8.2226402841932E8, -2669.4680357952957
-115.58, -7747094.978359999, -505.07568711351286
809.05, 2.6465598224331245E9, 4117.283843201922
-748.74, -2.0998850868933203E9, -3670.2946153285484
145.73, 1.5432455476784995E7, 797.9403920050983
497.49, 6.15141154553545E8, 2558.91489673119
728.64, 1.9331744169635198E9, 3711.5098429749805
296.48, 1.3012861038816002E8, 1552.9501267649189
-527.64, -7.350437604579198E8, -2567.0201656932377
-417.09, -3.631425622253449E8, -2012.0041898866139
819.1, 2.746433150035001E9, 4163.656003155554
-829.15, -2.8515380009493747E9, -4077.0792589078033
-427.14, -3.9002162703092E8, -2066.106539224741
125.63, 9882820.783935, 696.6995631259872
-758.79, -2.1855670597803946E9, -3724.885170979692
266.33, 9.431507554288498E7, 1401.2366909103591
-869.35, -3.2866549011468754E9, -4276.291281149035
-1000.0, -5.002003017E9, -4926.594975886224
165.83, 2.2746765448635E7, 901.5469782581251
246.23, 7.4523118726035E7, 1302.118319467094
195.98, 3.755991099515999E7, 1050.2655860954892
758.79, 2.1832639767239943E9, 3866.762797533066
698.49, 1.7029517257450452E9, 3560.8804036566553
-326.63, -1.74450501495035E8, -1563.4315642674753
648.24, 1.3611626718659203E9, 3311.4034184544453
-738.69, -2.0164722563717453E9, -3623.112985123199
-135.68, -1.252595009696E7, -607.7099332952907
-346.73, -2.0866383847188506E8, -1664.8717622796169
-658.29, -1.4272044669071445E9, -3222.3919114921505
-648.24, -1.3628435662563202E9, -3168.6240209064927
-95.48, -4370720.173760001, -403.88879085264483
226.13, 5.7713927338185E7, 1204.0113547592828
-246.23, -7.476566957763499E7, -1159.3309369850767
-437.19, -4.18195362081995E8, -2115.855060901941
668.34, 1.4917736922173202E9, 3415.009280696656
-819.1, -2.7491168832750006E9, -4027.3506897837606
-909.55, -3.763925396724375E9, -4475.949330499942
-969.85, -4.563132446953126E9, -4775.837697891181
376.88, 2.6737445079455996E8, 1957.1553063803028
829.15, 2.8487880080593743E9, 4214.309275782398
-185.93, -3.2207682589085005E7, -860.7910398829707
-386.93, -2.8994639343258506E8, -1861.3300560955868
-256.28, -8.429377708255997E7, -1210.8604633006844
608.04, 1.1232627548291197E9, 3108.5944509106184
-688.44, -1.6323794103651202E9, -3369.106552647207
-447.24, -4.476942196323201E8, -2165.2955440650226
-286.43, -1.1766161839833501E8, -1359.4478176123198
216.08, 5.035173804576001E7, 1151.2547020519926
-75.38, -2153207.65316, -303.3631275146604
-85.43, -3132332.2548350007, -357.0364453294301
366.83, 2.46542972112135E8, 1902.2631137538133
-859.3, -3.1739999071649995E9, -4223.828584221139
316.58, 1.5844330965875998E8, 1651.958567153965
618.09, 1.179898599264445E9, 3159.0130338483823
-989.95, -4.852722950979376E9, -4876.317566557871
-537.69, -7.778390719202452E8, -2616.7079986586764
718.59, 1.8542666930576954E9, 3661.910253848279
15.08, 16719.86976, 145.6161388353847
1000.0, 4.998002983E9, 5068.617249508439
969.85, 4.559369976863126E9, 4918.786080322567
587.94, 1.0154866220837204E9, 3013.0239453360896
517.59, 6.92776010146195E8, 2657.8581371973173
567.84, 9.148348824803201E8, 2911.7341161677145
-919.6, -3.8900579118000007E9, -4527.814035662073
-266.33, -9.459883621848497E7, -1263.4951440121863
-306.53, -1.4419763414718497E8, -1459.4573284887333
5.03, 583.8058350000001, 92.39337338162134
-216.08, -5.053853431136001E7, -1006.9326608703334
798.99, 2.549041845978295E9, 4067.895958059473
849.25, 3.061064124390625E9, 4319.639300669763
-125.63, -9945986.371535, -555.0479272985672
-809.05, -2.649178104043124E9, -3976.3554172160702
-336.68, -1.9104688515296E8, -1611.6317723633197
95.48, 4334220.452160001, 550.1594262029693
-105.53, -5898823.6636850005, -456.59275095522753
45.23, 458674.20253499993, 296.124111507721
407.04, 3.3686495516512007E8, 2107.384701052421
457.29, 4.7771216135924506E8, 2359.8637377851305
-35.18, -220297.34396, -107.5030446366362
-889.45, -3.5198991404981256E9, -4378.776692832167
356.78, 2.2682261183195993E8, 1856.3902567405032
306.53, 1.4382175758358496E8, 1603.191617262771
-165.83, -2.2856797804235E7, -759.7422438854909
-155.78, -1.8950903559559997E7, -710.7235922245571
346.73, 2.0818291770028505E8, 1802.4102614065278
-798.99, -2.5515954200586953E9, -3922.961338514855
989.95, 4.848802912969376E9, 5020.185571981933
597.99, 1.0684689131867951E9, 3058.6934129632346
276.38, 1.0540572162156E8, 1450.6555434832383
768.84, 2.27118413350432E9, 3917.0134303027894
65.33, 1385788.0793849998, 395.5117338065856
286.43, 1.17333415818735E8, 1500.4338947586734
547.74, 8.210639179889201E8, 2809.416109505347
-407.04, -3.3752771541152006E8, -1962.9784470007112
-467.34, -5.107891112457199E8, -2263.7458860822917
-879.4, -3.401944494839999E9, -4326.19061354365
477.39, 5.435344109678948E8, 2455.1523750900446
-376.88, -2.6794263893215996E8, -1815.8072836515835
-587.94, -1.0168693498581204E9, -2869.5121273133514
-206.03, -4.381371079293501E7, -958.6258785811708
738.69, 2.0142895707073452E9, 3766.576122889607
-65.33, -1402894.1149849999, -254.03456640369797
115.58, 7693626.03276, 651.2619786312243
135.68, 1.245227984736E7, 748.3962847672027
-668.34, -1.4935604396397202E9, -3272.879233567786
959.8, 4.419076206279999E9, 4869.690405967938
-628.14, -1.23998517218492E9, -3071.5464097255426
678.39, 1.5601010507393951E9, 3464.4436767881007
-698.49, -1.7049033128654451E9, -3419.456725860141
-557.79, -8.683490822088947E8, -2720.75040396857
-708.54, -1.7795440964625196E9, -3470.147413701252
-899.5, -3.640549290375E9, -4424.129236452958
628.14, 1.2384068987465203E9, 3214.0631438164073
-718.59, -1.8563322134100952E9, -3523.632539816473
-45.23, -466891.2141349999, -154.57175477669082
-457.29, -4.785486519356451E8, -2217.6929435701245
336.68, 1.9059343746336E8, 1754.226614902835
-296.48, -1.3048024594976002E8, -1409.1274211218401
185.93, 3.2069368729485005E7, 1001.6316043652427
-608.04, -1.1247416393955197E9, -2969.638051770319
-497.49, -6.161311737539451E8, -2419.0777346173813
447.24, 4.4689409116192013E8, 2309.390017375635
-849.25, -3.063949060640625E9, -4173.8530401554235
-477.39, -5.444460498162949E8, -2316.7243639436892
-929.65, -4.018977287855624E9, -4576.042931398561
206.03, 4.364388334933501E7, 1103.2961007206472
386.93, 2.8934750013298506E8, 2002.7581038469853
-366.83, -2.4708126310773498E8, -1765.0159880262545
