x1, x2, Expected Value, Function Value
250.84, -56.86, 137.12, 137.12
-344.48, 90.3, -163.88000000000002, -163.88000000000002
-966.56, 906.35, 846.1400000000001, 846.1400000000001
-926.42, 391.3, -143.81999999999994, -143.81999999999994
979.93, 10.03, 999.9899999999999, 999.9899999999999
993.31, -230.77, 531.77, 531.77
652.17, 464.88, 1581.9299999999998, 1581.9299999999998
257.53, -913.04, -1568.55, -1568.55
23.41, 565.22, 1153.8500000000001, 1153.8500000000001
-652.17, -665.55, -1983.27, -1983.27
384.62, 317.73, 1020.08, 1020.08
-852.84, 759.2, 665.5600000000001, 665.5600000000001
90.3, -424.75, -759.2, -759.2
237.46, 953.18, 2143.8199999999997, 2143.8199999999997
-103.68, -719.06, -1541.8, -1541.8
665.55, 150.5, 966.55, 966.55
-719.06, -866.22, -2451.5, -2451.5
418.06, 76.92, 571.9, 571.9
297.66, -678.93, -1060.1999999999998, -1060.1999999999998
377.93, -591.97, -806.01, -806.01
123.75, 110.37, 344.49, 344.49
-638.8, 16.72, -605.3599999999999, -605.3599999999999
551.84, 979.93, 2511.7, 2511.7
270.9, -531.77, -792.64, -792.64
-598.66, 638.8, 678.9399999999999, 678.9399999999999
-678.93, 471.57, 264.21000000000004, 264.21000000000004
-204.01, 505.02, 806.03, 806.03
-1000.0, 36.79, -926.42, -926.42
210.7, -478.26, -745.8199999999999, -745.8199999999999
-96.99, -759.2, -1615.39, -1615.39
-692.31, -150.5, -993.31, -993.31
953.18, -337.79, 277.5999999999999, 277.5999999999999
699.0, -183.95, 331.1, 331.1
-70.23, -418.06, -906.35, -906.35
-250.84, -257.53, -765.9, -765.9
-979.93, -685.62, -2351.17, -2351.17
-525.08, -43.48, -612.0400000000001, -612.0400000000001
-123.75, -50.17, -224.09, -224.09
331.1, -959.87, -1588.6399999999999, -1588.6399999999999
-464.88, 103.68, -257.52, -257.52
344.48, 933.11, 2210.7, 2210.7
-498.33, -270.9, -1040.1299999999999, -1040.1299999999999
76.92, -772.58, -1468.24, -1468.24
371.24, 197.32, 765.88, 765.88
337.79, -438.13, -538.47, -538.47
806.02, -906.35, -1006.6800000000001, -1006.6800000000001
484.95, 806.02, 2096.99, 2096.99
605.35, -297.66, 10.029999999999973, 10.029999999999973
-879.6, 785.95, 692.3000000000001, 692.3000000000001
819.4, -177.26, 464.88, 464.88
739.13, 525.08, 1789.29, 1789.29
933.11, 866.22, 2665.55, 2665.55
-839.46, -244.15, -1327.76, -1327.76
-230.77, 892.98, 1555.19, 1555.19
204.01, 872.91, 1949.83, 1949.83
-43.48, -90.3, -224.07999999999998, -224.07999999999998
571.91, 50.17, 672.25, 672.25
117.06, 431.44, 979.94, 979.94
